Mod:Item:MetaData, Localized Name
appliedenergistics2:facade:0, Cable Facade - Stacked Soul Stone
appliedenergistics2:facade:0, Cable Facade - Soul Brick
appliedenergistics2:facade:0, Cable Facade - Soul Cobblestone
appliedenergistics2:facade:0, Cable Facade - Chiseled Soul Stone
appliedenergistics2:facade:0, Cable Facade - Mysterious Soul Stone
appliedenergistics2:facade:0, Cable Facade - Soul Stone Pillar
appliedenergistics2:facade:0, Cable Facade - Hornblende Idolum
appliedenergistics2:facade:0, Cable Facade - Smooth Hornblende
appliedenergistics2:facade:0, Cable Facade - Stacked Hornblende
appliedenergistics2:facade:0, Cable Facade - Hornblende Brick
appliedenergistics2:facade:0, Cable Facade - Hornblende Cobble
appliedenergistics2:facade:0, Cable Facade - Chiseled Hornblende
appliedenergistics2:facade:0, Cable Facade - Mysterious Hornblende
appliedenergistics2:facade:0, Cable Facade - Hornblende Pillar
appliedenergistics2:facade:0, Cable Facade - Adobe Brick
appliedenergistics2:facade:0, Cable Facade - Ironwood Planks
appliedenergistics2:facade:0, Cable Facade - Yew Planks
appliedenergistics2:facade:0, Cable Facade - Lacquer Planks
appliedenergistics2:facade:0, Cable Facade - Corphyry Planks
appliedenergistics2:facade:0, Cable Facade - Ironwood Log
appliedenergistics2:facade:0, Cable Facade - Yew Log
appliedenergistics2:facade:0, Cable Facade - Poor Grade Satetsu
appliedenergistics2:facade:0, Cable Facade - Fair Grade Satetsu
appliedenergistics2:facade:0, Cable Facade - Good Grade Satetsu
appliedenergistics2:facade:0, Cable Facade - High Grade Satetsu
appliedenergistics2:facade:0, Cable Facade - Pure Satetsu
appliedenergistics2:facade:0, Cable Facade - Pig Iron Block
appliedenergistics2:facade:0, Cable Facade - Steel Block
appliedenergistics2:facade:0, Cable Facade - Wootz Steel Block
appliedenergistics2:facade:0, Cable Facade - Tamahagane Block
appliedenergistics2:facade:0, Cable Facade - Vanadium Block
appliedenergistics2:facade:0, Cable Facade - Adaman Block
appliedenergistics2:facade:0, Cable Facade - Silver Block
appliedenergistics2:facade:0, Cable Facade - Lead Block
appliedenergistics2:facade:0, Cable Facade - Zinc Block
appliedenergistics2:facade:0, Cable Facade - Tin Block
appliedenergistics2:facade:0, Cable Facade - Copper Block
appliedenergistics2:facade:0, Cable Facade - Bronze Block
appliedenergistics2:facade:0, Cable Facade - Brass Block
appliedenergistics2:facade:0, Cable Facade - Redstone Sand
appliedenergistics2:facade:0, Cable Facade - Wet Mud
appliedenergistics2:facade:0, Cable Facade - Calcified Paraffin
appliedenergistics2:facade:0, Cable Facade - Terra Clay
appliedenergistics2:facade:0, Cable Facade - Cinis Clay
appliedenergistics2:facade:0, Cable Facade - Mycelium Infested Netherrack
appliedenergistics2:facade:0, Cable Facade - Halite Salt Ore
appliedenergistics2:facade:0, Cable Facade - Fire Salt Ore
appliedenergistics2:facade:0, Cable Facade - Void Salt Ore
appliedenergistics2:facade:0, Cable Facade - Iron Ore
appliedenergistics2:facade:0, Cable Facade - Bog Iron Mud
appliedenergistics2:facade:0, Cable Facade - Bog Iron Terraclay
appliedenergistics2:facade:0, Cable Facade - Bog Iron Cinisclay
appliedenergistics2:facade:0, Cable Facade - Magnetite Ore Stone
appliedenergistics2:facade:0, Cable Facade - Magnetite Ore Netherrack
appliedenergistics2:facade:0, Cable Facade - Magnetite Ore Ferrostone
appliedenergistics2:facade:0, Cable Facade - Opal Ore Netherrack
appliedenergistics2:facade:0, Cable Facade - Hammer Crafting Table
appliedenergistics2:facade:0, Cable Facade - Endimium Ore
appliedenergistics2:facade:0, Cable Facade - Apple Wood Planks
appliedenergistics2:facade:0, Cable Facade - Apple Wood
appliedenergistics2:facade:0, Cable Facade - Mango Wood
appliedenergistics2:facade:0, Cable Facade - Void Crystal Ore
appliedenergistics2:facade:0, Cable Facade - Soft Bedrock
appliedenergistics2:facade:0, Cable Facade - Void Brick
appliedenergistics2:facade:0, Cable Facade - Hole in Reality
appliedenergistics2:facade:0, Cable Facade - Voidic Ritual Block
appliedenergistics2:facade:0, Cable Facade - Cosmic Material
appliedenergistics2:facade:0, Cable Facade - Star Forge
appliedenergistics2:facade:0, Cable Facade - Inert Void Infusion Altar
appliedenergistics2:facade:0, Cable Facade - tile.creationforge.name
appliedenergistics2:facade:0, Cable Facade - tile.creationforge_ray.name
appliedenergistics2:facade:0, Cable Facade - Soul Stone
appliedenergistics2:facade:0, Cable Facade - Stygian Iron Block
appliedenergistics2:facade:0, Cable Facade - Stygian Iron Ore
appliedenergistics2:facade:0, Cable Facade - Rock Salt
appliedenergistics2:facade:0, Cable Facade - Restonia Crystal Block
appliedenergistics2:facade:0, Cable Facade - Palis Crystal Block
appliedenergistics2:facade:0, Cable Facade - Diamatine Crystal Block
appliedenergistics2:facade:0, Cable Facade - Void Crystal Block
appliedenergistics2:facade:0, Cable Facade - Emeradic Crystal Block
appliedenergistics2:facade:0, Cable Facade - Enori Crystal Block
appliedenergistics2:facade:0, Cable Facade - Empowered Restonia Crystal Block
appliedenergistics2:facade:0, Cable Facade - Empowered Palis Crystal Block
appliedenergistics2:facade:0, Cable Facade - Empowered Diamatine Crystal Block
appliedenergistics2:facade:0, Cable Facade - Empowered Void Crystal Block
appliedenergistics2:facade:0, Cable Facade - Empowered Emeradic Crystal Block
appliedenergistics2:facade:0, Cable Facade - Empowered Enori Crystal Block
appliedenergistics2:facade:0, Cable Facade - Ethetic Green Block
appliedenergistics2:facade:0, Cable Facade - Ethetic Quartz
appliedenergistics2:facade:0, Cable Facade - White Lamp
appliedenergistics2:facade:0, Cable Facade - Orange Lamp
appliedenergistics2:facade:0, Cable Facade - Magenta Lamp
appliedenergistics2:facade:0, Cable Facade - Light Blue Lamp
appliedenergistics2:facade:0, Cable Facade - Yellow Lamp
appliedenergistics2:facade:0, Cable Facade - Lime Lamp
appliedenergistics2:facade:0, Cable Facade - Pink Lamp
appliedenergistics2:facade:0, Cable Facade - Gray Lamp
appliedenergistics2:facade:0, Cable Facade - Light Gray Lamp
appliedenergistics2:facade:0, Cable Facade - Cyan Lamp
appliedenergistics2:facade:0, Cable Facade - Purple Lamp
appliedenergistics2:facade:0, Cable Facade - Blue Lamp
appliedenergistics2:facade:0, Cable Facade - Brown Lamp
appliedenergistics2:facade:0, Cable Facade - Green Lamp
appliedenergistics2:facade:0, Cable Facade - Red Lamp
appliedenergistics2:facade:0, Cable Facade - Black Lamp
appliedenergistics2:facade:0, Cable Facade - White Lamp (On)
appliedenergistics2:facade:0, Cable Facade - Orange Lamp (On)
appliedenergistics2:facade:0, Cable Facade - Magenta Lamp (On)
appliedenergistics2:facade:0, Cable Facade - Light Blue Lamp (On)
appliedenergistics2:facade:0, Cable Facade - Yellow Lamp (On)
appliedenergistics2:facade:0, Cable Facade - Lime Lamp (On)
appliedenergistics2:facade:0, Cable Facade - Pink Lamp (On)
appliedenergistics2:facade:0, Cable Facade - Gray Lamp (On)
appliedenergistics2:facade:0, Cable Facade - Light Gray Lamp (On)
appliedenergistics2:facade:0, Cable Facade - Cyan Lamp (On)
appliedenergistics2:facade:0, Cable Facade - Purple Lamp (On)
appliedenergistics2:facade:0, Cable Facade - Blue Lamp (On)
appliedenergistics2:facade:0, Cable Facade - Brown Lamp (On)
appliedenergistics2:facade:0, Cable Facade - Green Lamp (On)
appliedenergistics2:facade:0, Cable Facade - Red Lamp (On)
appliedenergistics2:facade:0, Cable Facade - Black Lamp (On)
appliedenergistics2:facade:0, Cable Facade - Lamp Controller
appliedenergistics2:facade:0, Cable Facade - Pillar of Black Quartz
appliedenergistics2:facade:0, Cable Facade - Chiseled Block of Black Quartz
appliedenergistics2:facade:0, Cable Facade - Block of Black Quartz
appliedenergistics2:facade:0, Cable Facade - Black Quartz Ore
appliedenergistics2:facade:0, Cable Facade - Wood Casing
appliedenergistics2:facade:0, Cable Facade - Block of Charcoal
appliedenergistics2:facade:0, Cable Facade - Block of Enderpearl
appliedenergistics2:facade:0, Cable Facade - Casing
appliedenergistics2:facade:0, Cable Facade - Ender Casing
appliedenergistics2:facade:0, Cable Facade - Iron Casing
appliedenergistics2:facade:0, Cable Facade - tile.decorated.destroy.name
appliedenergistics2:facade:0, Cable Facade - Blueprint (Decoration)
appliedenergistics2:facade:0, Cable Facade - Template (Decoration)
appliedenergistics2:facade:0, Cable Facade - tile.decorated.paper.name
appliedenergistics2:facade:0, Cable Facade - tile.decorated.leather.name
appliedenergistics2:facade:0, Cable Facade - Laser (Decoration)
appliedenergistics2:facade:0, Cable Facade - Rock Crystal Ore
appliedenergistics2:facade:0, Cable Facade - Starmetal Ore
appliedenergistics2:facade:0, Cable Facade - Aquamarine Shale
appliedenergistics2:facade:0, Cable Facade - Marble
appliedenergistics2:facade:0, Cable Facade - Marble Bricks
appliedenergistics2:facade:0, Cable Facade - Marble Arch
appliedenergistics2:facade:0, Cable Facade - Chiseled Marble
appliedenergistics2:facade:0, Cable Facade - Engraved Marble
appliedenergistics2:facade:0, Cable Facade - Runed Marble
appliedenergistics2:facade:0, Cable Facade - Sooty Marble
appliedenergistics2:facade:0, Cable Facade - Sooty Marble Bricks
appliedenergistics2:facade:0, Cable Facade - Sooty Marble Arch
appliedenergistics2:facade:0, Cable Facade - Chiseled Sooty Marble
appliedenergistics2:facade:0, Cable Facade - Engraved Sooty Marble
appliedenergistics2:facade:0, Cable Facade - Runed Sooty Marble
appliedenergistics2:facade:0, Cable Facade - Infused Wood
appliedenergistics2:facade:0, Cable Facade - Infused Wood Planks
appliedenergistics2:facade:0, Cable Facade - Infused Wood Arch
appliedenergistics2:facade:0, Cable Facade - Engraved Infused Wood
appliedenergistics2:facade:0, Cable Facade - Enriched Infused Wood
appliedenergistics2:facade:0, Cable Facade - Vibrant Infused Wood
appliedenergistics2:facade:0, Cable Facade - Machine Casing
appliedenergistics2:facade:0, Cable Facade - Block of Duraluminium
appliedenergistics2:facade:0, Cable Facade - Dense Obsidian
appliedenergistics2:facade:0, Cable Facade - Poisoned Dirt
appliedenergistics2:facade:0, Cable Facade - Resonating Machine Frame
appliedenergistics2:facade:0, Cable Facade - Resonating Ore
appliedenergistics2:facade:0, Cable Facade - Resonating Ore
appliedenergistics2:facade:0, Cable Facade - Resonating Ore
appliedenergistics2:facade:0, Cable Facade - Copper Block
appliedenergistics2:facade:0, Cable Facade - Lead Block
appliedenergistics2:facade:0, Cable Facade - Silver Block
appliedenergistics2:facade:0, Cable Facade - Dawnstone Block
appliedenergistics2:facade:0, Cable Facade - Mithril Block
appliedenergistics2:facade:0, Cable Facade - Copper Ore
appliedenergistics2:facade:0, Cable Facade - Lead Ore
appliedenergistics2:facade:0, Cable Facade - Silver Ore
appliedenergistics2:facade:0, Cable Facade - Caminite Bricks
appliedenergistics2:facade:0, Cable Facade - Ashen Stone
appliedenergistics2:facade:0, Cable Facade - Ashen Brick
appliedenergistics2:facade:0, Cable Facade - Ashen Tile
appliedenergistics2:facade:0, Cable Facade - Archaic Bricks
appliedenergistics2:facade:0, Cable Facade - Archaic Edge
appliedenergistics2:facade:0, Cable Facade - Archaic Tile
appliedenergistics2:facade:0, Cable Facade - Quartz Ore
appliedenergistics2:facade:0, Cable Facade - Sealed Planks
appliedenergistics2:facade:0, Cable Facade - Reinforced Sealed Planks
appliedenergistics2:facade:0, Cable Facade - Aluminum Block
appliedenergistics2:facade:0, Cable Facade - Aluminum Ore
appliedenergistics2:facade:0, Cable Facade - Bronze Block
appliedenergistics2:facade:0, Cable Facade - Electrum Block
appliedenergistics2:facade:0, Cable Facade - Nickel Block
appliedenergistics2:facade:0, Cable Facade - Nickel Ore
appliedenergistics2:facade:0, Cable Facade - Tin Block
appliedenergistics2:facade:0, Cable Facade - Tin Ore
appliedenergistics2:facade:0, Cable Facade - Litherite
appliedenergistics2:facade:0, Cable Facade - Litherite Paver
appliedenergistics2:facade:0, Cable Facade - Litherite Bricks
appliedenergistics2:facade:0, Cable Facade - Litherite Tiles
appliedenergistics2:facade:0, Cable Facade - Erodium
appliedenergistics2:facade:0, Cable Facade - Erodium Paver
appliedenergistics2:facade:0, Cable Facade - Erodium Bricks
appliedenergistics2:facade:0, Cable Facade - Erodium Tiles
appliedenergistics2:facade:0, Cable Facade - Kyronite
appliedenergistics2:facade:0, Cable Facade - Kyronite Paver
appliedenergistics2:facade:0, Cable Facade - Kyronite Bricks
appliedenergistics2:facade:0, Cable Facade - Kyronite Tiles
appliedenergistics2:facade:0, Cable Facade - Pladium
appliedenergistics2:facade:0, Cable Facade - Pladium Paver
appliedenergistics2:facade:0, Cable Facade - Pladium Bricks
appliedenergistics2:facade:0, Cable Facade - Pladium Tiles
appliedenergistics2:facade:0, Cable Facade - Ionite
appliedenergistics2:facade:0, Cable Facade - Ionite Paver
appliedenergistics2:facade:0, Cable Facade - Ionite Bricks
appliedenergistics2:facade:0, Cable Facade - Ionite Tiles
appliedenergistics2:facade:0, Cable Facade - Aethium
appliedenergistics2:facade:0, Cable Facade - Aethium Paver
appliedenergistics2:facade:0, Cable Facade - Aethium Bricks
appliedenergistics2:facade:0, Cable Facade - Aethium Tiles
appliedenergistics2:facade:0, Cable Facade - Lonsdaleite
appliedenergistics2:facade:0, Cable Facade - Lonsdaleite Paver
appliedenergistics2:facade:0, Cable Facade - Lonsdaleite Bricks
appliedenergistics2:facade:0, Cable Facade - Lonsdaleite Tiles
appliedenergistics2:facade:0, Cable Facade - Mica
appliedenergistics2:facade:0, Cable Facade - Interconnect
appliedenergistics2:facade:0, Cable Facade - Refractory Casing (Standard)
appliedenergistics2:facade:0, Cable Facade - Refractory Clay Block
appliedenergistics2:facade:0, Cable Facade - Refractory Casing (Advanced)
appliedenergistics2:facade:0, Cable Facade - Refractory Casing (Basic)
appliedenergistics2:facade:0, Cable Facade - Machine Frame
appliedenergistics2:facade:0, Cable Facade - Machine Base
appliedenergistics2:facade:0, Cable Facade - Dimensional Shard Ore
appliedenergistics2:facade:0, Cable Facade - Dimensional Shard Ore
appliedenergistics2:facade:0, Cable Facade - Dimensional Shard Ore
appliedenergistics2:facade:0, Cable Facade - Destination Analyzer
appliedenergistics2:facade:0, Cable Facade - Matter Booster
appliedenergistics2:facade:0, Cable Facade - Space Chamber Corner Block
appliedenergistics2:facade:0, Cable Facade - Runestone
appliedenergistics2:facade:0, Cable Facade - Runestone Brick
appliedenergistics2:facade:0, Cable Facade - Chiseled Runestone
appliedenergistics2:facade:0, Cable Facade - Caminite Blend
appliedenergistics2:facade:0, Cable Facade - Caminite Tiles
appliedenergistics2:facade:0, Cable Facade - Caminite Large Tile
appliedenergistics2:facade:0, Cable Facade - Big Archaic Bricks
appliedenergistics2:facade:0, Cable Facade - Sealed Wood Tile
appliedenergistics2:facade:0, Cable Facade - Sealed Wood Keg
appliedenergistics2:facade:0, Cable Facade - Sealed Wood Pillar
appliedenergistics2:facade:0, Cable Facade - Wrought Iron Tile
appliedenergistics2:facade:0, Cable Facade - Wrought Iron Platform
appliedenergistics2:facade:0, Cable Facade - Redstone Proxy
appliedenergistics2:facade:0, Cable Facade - Redstone Proxy (update)
appliedenergistics2:facade:0, Cable Facade - Antenna
appliedenergistics2:facade:0, Cable Facade - Antenna Base
appliedenergistics2:facade:0, Cable Facade - Antenna Dish
appliedenergistics2:crystal_seed:0, Certus Quartz Seed
appliedenergistics2:crystal_seed:600, Nether Quartz Seed
appliedenergistics2:crystal_seed:1200, Fluix Seed
appliedenergistics2:crystal_seed:0, Certus Quartz Seed
appliedenergistics2:crystal_seed:600, Nether Quartz Seed
appliedenergistics2:crystal_seed:1200, Fluix Seed
appliedenergistics2:crystal_seed:0, Certus Quartz Seed
appliedenergistics2:crystal_seed:600, Nether Quartz Seed
appliedenergistics2:crystal_seed:1200, Fluix Seed
appliedenergistics2:encoded_pattern, Encoded Pattern
appliedenergistics2:paint_ball:0, Paint Ball - White
appliedenergistics2:paint_ball:1, Paint Ball - Orange
appliedenergistics2:paint_ball:2, Paint Ball - Magenta
appliedenergistics2:paint_ball:3, Paint Ball - Light Blue
appliedenergistics2:paint_ball:4, Paint Ball - Yellow
appliedenergistics2:paint_ball:5, Paint Ball - Lime
appliedenergistics2:paint_ball:6, Paint Ball - Pink
appliedenergistics2:paint_ball:7, Paint Ball - Gray
